P,My,Mz,Width,Depth,D_rebar,w_g,d_g,numRebars,As_total,h,fc
-3.808669580601445,0.16320476166388964,1.07339,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.15276220467419574,1.092,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.1369781265310629,1.10115,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.3687991827623483,0.752904,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.1849394258500606,1.04721,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.3727200799894901,0.749138,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.4033756456532917,0.681524,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.5234883210180625,0.436105,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.21358243868868293,1.00988,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.6051918451942894,0.145357,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.531900606422927,0.402525,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.3524673127619389,0.768479,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.5177451230610767,0.440581,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.18066154836617854,1.04995,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.4503393770495073,0.59558,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.12304737270352382,1.12111,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.1588514349786293,1.07603,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.639202,0.297081,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.5133498417289856,0.438892,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.5784670096741459,0.235066,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.41046889669336833,0.645981,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.06092704645000343,1.14393,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.06151309377066672,1.14385,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.4287675662287973,0.607989,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.5352298411022196,0.367868,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.301468113844993,0.842005,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.39251463998321695,0.682938,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.46318824134690917,0.553094,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.28421995837244934,0.874699,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.11558103526913109,1.11074,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.42727418681730145,0.609529,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.3319929259711636,0.79645,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.3989674482732767,0.676474,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.035611993882329426,1.15249,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.499257351821862,0.45029,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.5683017298137496,0.266274,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.2540841216222068,0.917367,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.11130142760464849,1.11305,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.07872244917876511,1.13504,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.30288582336966563,0.840743,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.5924080075975866,0.17508,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.2294058357929697,0.954231,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.18243586525337477,1.02255,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.46010822460039846,0.556276,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.5788782396133282,0.206817,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.30184540774989826,0.84167,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.4515373771566223,0.565107,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.974263910192812,0.628785,0.306276,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.2227309194674353,0.949423,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.17893190153210026,1.01062,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.2536514574650946,0.890561,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.34011736634281514,0.760853,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.4454011170220939,0.561233,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.26334289063585664,0.882476,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.26604103035415533,0.880205,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.27880204732226954,0.851925,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.31339510727914804,0.803617,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.37479613755047414,0.690675,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.32750648818466893,0.772702,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.3122390646256536,0.804678,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.021876637095997346,1.13136,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.028652837667752867,1.131,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.21539073923212845,0.955067,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.1446660798104029,1.04388,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.14611421348016093,1.04302,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.41503552611393124,0.612164,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.13110465439906444,1.06365,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.4001906361532095,0.646386,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.13613799572733956,1.06075,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.5129960546074663,0.407014,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.180035258843389,1.0099,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.12335939144440043,1.06802,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.24027799446607007,0.918619,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.0037577681959117598,1.13712,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.5178288377301052,0.403245,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.13295160960679714,1.06259,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.2805039593924579,0.850451,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.139858239784179,0.618183,0.324598,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.021480391184986215,1.10377,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.13132801843828326,1.03669,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.006686542278492345,1.10926,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.34740389861760057,0.725379,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.516752223790763,0.371364,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.22972026290570582,0.916579,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.45290741277940844,0.523177,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.09560924521887852,1.07119,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.4754292177517252,0.479733,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.086089155749665,1.0794,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.5921361335656716,0.0589888,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.5318146890430564,0.332533,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.38323675780099586,0.653158,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.20883082235084705,0.949657,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.4126143528667801,0.604212,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.430017794092732,0.566763,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.3145096845142411,0.774433,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.03033275450615766,1.10326,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.44748967495882713,0.528929,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.4973285688458852,0.414456,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.1767444290465219,0.985194,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.1182947269832848,1.05559,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.16499050128814094,1.00465,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.49979713917261,0.412455,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.34922200253295965,0.723614,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.3193827653242901,0.76992,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.3194759190205217,0.769833,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.15154274144047433,1.01301,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.36768533678235155,0.687317,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.3054525693755465,0.607503,0.333646,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.4731398102265511,0.451116,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.002635200409782519,1.08586,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.43752385507411606,0.528469,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.35665640553227645,0.687229,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.3499071550901986,0.693932,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.17354562175400898,0.972042,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.48764905586598356,0.415748,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.3353164579303187,0.726056,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.30729150407738187,0.770146,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.5620369957847663,0.149452,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.15303980766209255,0.996631,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.4411485204361005,0.52453,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.13637797725462,1.00665,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.23895865720282666,0.881232,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.04298183139417494,1.06936,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.21379023321234547,0.918148,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.5685920136263193,0.148028,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.4426414320820136,0.522905,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.0018755849697747635,1.08586,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.44662789890335575,0.49912,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.26958125031937674,0.838459,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.21920175607603185,0.913917,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.336454516523199,0.724954,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.33188574370006496,0.729368,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.5700772215208183,0.118997,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.4313154146601724,0.535178,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.21482887111996798,0.917346,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.010543749936054845,1.08119,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.21877657464821681,0.914252,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.471046898966914,0.598801,0.329004,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.5713074179175384,0.0593,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.042440589456163955,1.04166,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.5719930860142338,0.0592397,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.2751603984074652,0.80486,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.21570785647956606,0.888418,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.28365299053720827,0.780145,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.514844864982549,0.307202,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.032706105550093026,1.04737,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.5429316000797649,0.210657,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.06240997182144604,1.03415,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.003221847496718035,1.05747,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.5662764434429959,0.0895182,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.08193022994942949,1.02541,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.4975701794935152,0.373237,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.3622276935618621,0.651975,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.14152851610577272,0.976174,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.08272992269298463,1.02525,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.3243275766418454,0.725021,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.55711487064682,0.149057,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.36496675572251885,0.649199,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.10155651149555363,1.01516,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.5185604403290386,0.305414,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.49852005357891654,0.372229,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.5506069312357398,0.179603,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.06636162738771521,1.03359,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.29710025980541704,0.76795,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.2785379792185543,0.784678,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.47811410223985407,0.414058,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.23871781093908073,0.853077,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.636641228558281,0.587825,0.337675,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.4686435651932604,0.411908,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.17512338924043125,0.915692,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.11999312473364036,0.982533,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.4067035890184815,0.537871,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.2661419508301198,0.783667,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.09440995249169656,0.995073,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.14818086789845022,0.944418,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.27900319257919454,0.772216,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.16372265085381857,0.934568,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.556134426387386,0.0898751,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.25499415645790313,0.810366,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.36212382588606745,0.621869,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.43360129705642164,0.489615,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.08443981126432135,0.997181,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.08735162476586791,0.99659,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.22580074286000074,0.851592,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.23908190690806297,0.823863,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.4046902679667217,0.540037,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.1858778198673612,0.90842,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.33337481391347434,0.668688,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.3546810939802058,0.647494,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.1983419234400779,0.88803,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.11460612537321391,0.984102,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.5595875524285226,0.0894085,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.5050001754391199,0.309006,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.051297166208449235,1.01285,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.3026596436429865,0.733404,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.2316164487489265,0.846841,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.07734544304319911,1.00394,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.802235558149648,0.576493,0.355258,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.301603481241904,0.704251,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.04369787268784696,0.990064,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.24006111445801026,0.8104,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.5496693140588711,0.0605891,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.1856501433343551,0.880185,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.014561342481617516,1.00025,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.39462547254786834,0.538247,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.12508170517649425,0.952285,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.301357631325361,0.704482,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.47151926668295424,0.376136,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.14242978260514205,0.931027,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.2857292553554965,0.736338,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.016390107253003793,0.996113,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.3901611616507567,0.54301,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.04241802649035719,0.99018,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.3183263102743443,0.670792,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.41371784465349154,0.498754,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.0740598842965803,0.976476,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.15871878796456557,0.909617,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.007692838854265116,1.00041,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.24105575626047307,0.809561,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.5616627795426193,0.387746,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.5133989116146513,0.245278,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.08605659996366609,0.974188,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.1513003406791151,0.914363,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.5577154786810287,0.0304327,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.23715265342815764,0.812846,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.4083617010098962,0.504599,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.4886660836825353,0.337132,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-4.967829887741015,0.565067,0.360257,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-5.133424217332382,0.15922548907788459,0.880707,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-5.133424217332382,0.4020165745064439,0.498228,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-5.133424217332382,0.2260926878739441,0.808917,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-5.133424217332382,0.327823381394873,0.630512,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-5.133424217332382,0.2856823364237505,0.70591,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-5.133424217332382,0.27633978841277534,0.731668,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-5.133424217332382,0.12414760888451637,0.924292,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-5.133424217332382,0.3703588513354577,0.550874,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
